"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","CCA_LANDED_WEIGHT_MTONS","CCA_LANDED_WEIGHT_PPP","CCA_EXVESSEL_REVENUE","CCA_CONFIDENTIAL_FLAG","ERA_LANDED_WEIGHT_MTONS","ERA_LANDED_WEIGHT_PPP","ERA_EXVESSEL_REVENUE","ERA_CONFIDENTIAL_FLAG","BGA_LANDED_WEIGHT_MTONS","BGA_LANDED_WEIGHT_PPP","BGA_EXVESSEL_REVENUE","BGA_CONFIDENTIAL_FLAG","BDA_LANDED_WEIGHT_MTONS","BDA_LANDED_WEIGHT_PPP","BDA_EXVESSEL_REVENUE","BDA_CONFIDENTIAL_FLAG","SFA_LANDED_WEIGHT_MTONS","SFA_LANDED_WEIGHT_PPP","SFA_EXVESSEL_REVENUE","SFA_CONFIDENTIAL_FLAG","MNA_LANDED_WEIGHT_MTONS","MNA_LANDED_WEIGHT_PPP","MNA_EXVESSEL_REVENUE","MNA_CONFIDENTIAL_FLAG","MRA_LANDED_WEIGHT_MTONS","MRA_LANDED_WEIGHT_PPP","MRA_EXVESSEL_REVENUE","MRA_CONFIDENTIAL_FLAG","SBA_LANDED_WEIGHT_MTONS","SBA_LANDED_WEIGHT_PPP","SBA_EXVESSEL_REVENUE","SBA_CONFIDENTIAL_FLAG","LAA_LANDED_WEIGHT_MTONS","LAA_LANDED_WEIGHT_PPP","LAA_EXVESSEL_REVENUE","LAA_CONFIDENTIAL_FLAG","SDA_LANDED_WEIGHT_MTONS","SDA_LANDED_WEIGHT_PPP","SDA_EXVESSEL_REVENUE","SDA_CONFIDENTIAL_FLAG","CA2_LANDED_WEIGHT_MTONS","CA2_LANDED_WEIGHT_PPP","CA2_EXVESSEL_REVENUE","CA2_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2001","C","GRND","ROCK","AURORA ROCKFISH","ARRA",,,,"*",.7,.44,709,"",.6,.48,626,"",,,,"*",,,,"*",5.3,.31,3654,"",10.4,.28,6290,"",,,,"",,,,"",,,,"",,,,"",17,,11279,"*"
"2001","C","GRND","ROCK","BANK ROCKFISH","BANK",,,,"",,,,"*",13.4,.45,13240,"",2.7,.56,3345,"",15.1,.65,21526,"",25.6,.64,35975,"",35.3,.59,45600,"",,,,"",,,,"",,,,"",,,,"",92.1,,119686,"*"
"2001","C","GRND","ROCK","BOCACCIO","BCAC",0,.33,3,"",,,,"",2.9,.45,2838,"",4,.89,7760,"",5,.71,7860,"",6.1,.65,8617,"",,,,"*",,,,"",1.3,1.4,4058,"",,,,"",,,,"",19.3,,31136,"*"
"2001","C","GRND","ROCK","NOM. BOCACCIO","BCC1",0,.57,52,"",,,,"*",0,.79,37,"",,,,"*",.8,1.03,1842,"",,,,"*",.2,.47,177,"",.8,1.29,2184,"",.4,.84,820,"",.5,1.18,1296,"",,,,"",2.7,,6408,"*"
"2001","C","GRND","ROCK","NOM. BLACKGILL ROCKFISH","BGL1",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",.2,1.6,605,"",.2,.76,280,"",14.1,1.05,32806,"",9.9,1.69,36813,"",.6,1.27,1808,"",,,,"*",25,,72312,"*"
"2001","C","GRND","ROCK","BLACK ROCKFISH","BLCK",60.6,1.11,147798,"",29.9,1,65955,"",1.3,1.35,3995,"",,,,"",,,,"",,,,"*",.1,1.75,215,"",,,,"",,,,"",,,,"",,,,"",91.9,,217963,"*"
"2001","C","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",,,,"*",.5,.45,468,"",29.5,.45,29242,"",2.9,.55,3525,"",6.9,.67,10178,"",27.2,.8,47654,"",24.4,.57,30759,"",,,,"",,,,"*",,,,"",,,,"",91.4,,121826,"*"
"2001","C","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",.2,1.21,564,"",,,,"*",.7,.82,1207,"",.2,1.42,762,"",6,1.7,22649,"",.3,1.91,1200,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"",7.4,,26382,"*"
"2001","C","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",,,,"*",,,,"*",.1,.91,210,"",.1,1.35,164,"",1.5,1.45,4825,"",.6,1.15,1427,"",0,1.94,43,"",.1,2.11,370,"",,,,"*",,,,"",,,,"",2.4,,7039,"*"
"2001","C","GRND","ROCK","BLUE ROCKFISH","BLUR",7.4,.98,16022,"",5.7,1,12700,"",,,,"*",,,,"",.1,3.02,337,"",,,,"",.6,1.15,1421,"",,,,"",,,,"",,,,"",,,,"",13.8,,30480,"*"
"2001","C","GRND","ROCK","NOM. BANK ROCKFISH","BNK1",,,,"",,,,"",,,,"",,,,"*",2.5,1.08,6041,"",.9,.84,1657,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",3.4,,7698,"*"
"2001","C","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",.2,1.26,436,"",.5,2.49,2846,"",.5,5.49,5860,"",,,,"*",.6,3.6,5088,"",,,,"*",1.8,2.38,9211,"",.1,2.7,662,"",,,,"*",0,3.92,360,"",,,,"*",3.7,,24463,"*"
"2001","C","GRND","ROCK","BROWN ROCKFISH","BRWN",.4,1.97,1827,"",,,,"",,,,"",,,,"",4.7,3.67,37731,"",3.6,5.54,44500,"",17.9,4.31,170234,"",,,,"",,,,"",,,,"",,,,"",26.6,,254292,""
"2001","C","GRND","ROCK","NOM. BRONZESPOTTED ROCKFISH","BRZ1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","BLACK AND YELLOW ROCKFISH","BYEL",,,,"*",,,,"",1.2,6.5,16917,"",.2,5.16,2738,"",,,,"",2.9,5.63,35933,"",3.7,4.33,35545,"",,,,"",,,,"",,,,"",,,,"",8,,91133,"*"
"2001","C","GRND","ROCK","NOM. BLACK-AND-YELLOW ROCKFISH","BYL1",,,,"*",0,4.12,329,"",.4,6.27,4899,"",.1,3.57,747,"",.6,4.25,5722,"",.5,4.43,4948,"",.9,4.53,8531,"",.1,5.43,1084,"",,,,"",,,,"",,,,"*",2.6,,26260,"*"
"2001","C","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",,,,"*",.7,4.01,5970,"",.3,4.63,2778,"",.2,4.04,1654,"",.6,4.45,5750,"",.6,4.87,6247,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",2.4,,22399,"*"
"2001","C","GRND","ROCK","CHINA ROCKFISH","CHNA",.9,5.07,9785,"",,,,"",1.4,6.91,21505,"",,,,"",,,,"",0,3.66,190,"",.1,5.53,1407,"",,,,"",,,,"",,,,"",,,,"",2.4,,32887,""
"2001","C","GRND","ROCK","NOM. CHILIPEPPER","CLP1",,,,"",,,,"*",.4,.94,821,"",.2,1.16,454,"",3.6,.79,6303,"",.3,.8,575,"",1.8,1.36,5463,"",,,,"*",.6,1.98,2547,"",.2,1.14,462,"",,,,"",7.1,,16625,"*"
"2001","C","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",1.8,.38,1519,"",,,,"*",110.1,.44,107582,"",26.6,.69,40570,"",115.4,.68,174198,"",68.7,.6,90566,"",1.2,.64,1639,"",,,,"",,,,"",,,,"",,,,"",323.8,,416074,"*"
"2001","C","GRND","ROCK","NOM. CHAMELEON ROCKFISH","CML1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",.2,.46,198,"",.2,2.5,973,"",.2,1.14,483,"",.1,1.59,278,"",.9,1.69,3496,"",.4,2.06,1614,"",0,1.75,104,"",,,,"*",,,,"",,,,"",,,,"",2,,7146,"*"
"2001","C","GRND","ROCK","CANARY ROCKFISH","CNRY",4.3,.8,7518,"",3.7,.68,5628,"",1.1,.66,1583,"",1.2,1.64,4341,"",1,.84,1808,"",0,.6,41,"",,,,"",,,,"",,,,"",,,,"",,,,"",11.3,,20919,""
"2001","C","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",,,,"*",,,,"*",.2,2.29,883,"",0,3.64,333,"",1.2,2.83,7534,"",.2,2.69,1425,"",.2,2.36,968,"",.9,2.86,5629,"",.4,2.86,2798,"",0,1.23,51,"",,,,"*",3.1,,19621,"*"
"2001","C","GRND","ROCK","COPPER ROCKFISH","COPP",2.4,2.61,14082,"",4.4,3.3,31785,"",.5,2.45,2769,"",,,,"",1.6,4.6,15772,"",.4,5.28,4190,"",.2,4.17,2277,"",2.2,5.03,24956,"",,,,"",,,,"",,,,"",11.7,,95831,""
"2001","C","GRND","ROCK","NOM. COWCOD ROCKFISH","CWC1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","COWCOD ROCKFISH","CWCD",0,.35,23,"",,,,"",,,,"",.6,.59,839,"",,,,"",.1,.6,112,"",,,,"",,,,"",,,,"",,,,"",,,,"",.7,,974,""
"2001","C","GRND","ROCK","NOM. DARKBLOTCHED ROCKFISH","DBR1",,,,"*",,,,"*",,,,"*",,,,"",,,,"",.1,.72,206,"",,,,"*",,,,"",,,,"",,,,"",,,,"",.1,,206,"*"
"2001","C","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",11.8,.29,7630,"",10.9,.4,9685,"",45.2,.45,45257,"",6.1,.59,7949,"",2.1,.61,2775,"",1.9,.62,2540,"",.9,.56,1160,"",,,,"",,,,"",,,,"",,,,"",78.9,,76996,""
"2001","C","GRND","ROCK","FLAG ROCKFISH","FLAG",,,,"",,,,"",,,,"",,,,"",0,.81,21,"",,,,"*",,,,"",.4,2.05,1660,"",.7,2.26,3608,"",,,,"",,,,"",1.1,,5289,"*"
"2001","C","GRND","ROCK","NOM. FLAG ROCKFISH","FLG1",,,,"",,,,"",,,,"",,,,"",,,,"*",0,2.8,21,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,21,"*"
"2001","C","GRND","ROCK","NOM. GREENBLOTCHED ROCKFISH","GBL1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","GREENBLOTCHED ROCKFISH","GBLC",,,,"*",,,,"",,,,"",,,,"",,,,"",.1,.64,196,"",.4,.69,606,"",,,,"",,,,"",,,,"",,,,"",.5,,802,"*"
"2001","C","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",,,,"*",.2,4.83,1988,"",.8,4.21,7053,"",.3,3.91,2969,"",1.6,4.51,16195,"",,,,"*",2.3,4.3,21665,"",.5,4.75,5697,"",,,,"*",,,,"",,,,"*",5.7,,55567,"*"
"2001","C","GRND","ROCK","GOPHER ROCKFISH","GPHR",,,,"*",,,,"",3.8,6.4,53384,"",.2,4.9,2415,"",,,,"",10,4.8,106240,"",21.3,4.23,198441,"",1.7,5.26,19130,"",,,,"",,,,"",,,,"",37,,379610,"*"
"2001","C","GRND","ROCK","GRASS ROCKFISH","GRAS",.1,6.74,986,"",,,,"",,,,"*",.2,5.26,1934,"",,,,"",1.3,7.32,21272,"",7.3,6.98,111594,"",9,7.63,151703,"",,,,"",,,,"",,,,"",17.9,,287489,"*"
"2001","C","GRND","ROCK","NOM. GRASS ROCKFISH","GRS1",,,,"*",.3,6.83,5000,"",,,,"*",0,4.87,338,"",.4,4.28,3694,"",.4,4.07,4006,"",.9,6.08,12357,"",1.5,7.29,23919,"",,,,"*",,,,"",,,,"",3.5,,49314,"*"
"2001","C","GRND","ROCK","NOM. GREENSPOTTED ROCKFISH","GSP1",,,,"*",,,,"",,,,"",,,,"*",,,,"*",.1,1.09,196,"",,,,"*",,,,"",,,,"*",.1,1.32,155,"",,,,"",.2,,351,"*"
"2001","C","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",.6,.35,430,"",,,,"*",,,,"",.5,.75,756,"",.7,.89,1439,"",.2,1.19,589,"",,,,"",0,.16,11,"",,,,"*",,,,"",,,,"",2,,3225,"*"
"2001","C","GRND","ROCK","NOM. GREENSTRIPED ROCKFISH","GSR1",,,,"*",,,,"",,,,"",0,1.41,83,"",,,,"",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,83,"*"
"2001","C","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",2.8,.36,2202,"",,,,"",,,,"",.1,.78,225,"",0,2.04,115,"",.1,.62,90,"",,,,"",,,,"",,,,"",,,,"",,,,"",3,,2632,""
"2001","C","GRND","ROCK","HALFBANDED ROCKFISH","HBRK",,,,"",,,,"",,,,"",,,,"",,,,"",.7,1.08,1570,"",,,,"",,,,"",,,,"",,,,"",,,,"",.7,,1570,""
"2001","C","GRND","ROCK","NOM. KELP ROCKFISH","KLP1",,,,"",,,,"*",,,,"*",0,1.51,127,"",,,,"*",.6,4.41,5897,"",0,3.54,62,"",.2,4.92,1649,"",,,,"",,,,"*",,,,"*",.8,,7735,"*"
"2001","C","GRND","ROCK","KELP ROCKFISH","KLPR",,,,"",,,,"",,,,"",,,,"",,,,"",0,3.7,37,"",.2,4.61,2449,"",,,,"",,,,"",,,,"",,,,"",.2,,2486,""
"2001","C","GRND","ROCK","NOM. LONGSPINE THORNYHEAD","LSP1",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",9.3,2.81,57757,"",,,,"*",18.7,2.29,94085,"",3.7,3.71,30510,"",1.2,2.16,5918,"",,,,"",32.9,,188270,"*"
"2001","C","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",121.8,1.06,285698,"",136.1,1.01,302538,"",145.9,.77,247178,"",,,,"*",13.7,.87,26303,"",78.5,.91,157877,"",,,,"*",6.9,1.42,21621,"",,,,"",,,,"",,,,"",502.9,,1041215,"*"
"2001","C","GRND","ROCK","NOM. OLIVE ROCKFISH","OLV1",,,,"*",,,,"*",,,,"",,,,"",.1,3.59,498,"",.5,1.05,1163,"",.1,.78,88,"",.1,2.36,426,"",,,,"*",,,,"*",,,,"*",.8,,2175,"*"
"2001","C","GRND","ROCK","OLIVE ROCKFISH","OLVE",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,2.33,230,"",,,,"",,,,"",,,,"",,,,"",0,,230,""
"2001","C","GRND","ROCK","OTHER ROCKFISH","ORCK",,,,"",,,,"",,,,"",,,,"",14.4,.67,21206,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",14.4,,21206,""
"2001","C","GRND","ROCK","PYGMY ROCKFISH","PGMY",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","PINK ROCKFISH","PNKR",,,,"",,,,"",,,,"",,,,"*",,,,"",0,.68,19,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,19,"*"
"2001","C","GRND","ROCK","PACIFIC OCEAN PERCH","POP",0,.34,26,"",,,,"",.2,.45,220,"",0,.58,17,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.2,,263,""
"2001","C","GRND","ROCK","NOM. PINKROSE ROCKFISH","PRR1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","PINKROSE ROCKFISH","PRRK",,,,"",,,,"",,,,"",,,,"",,,,"",0,.3,14,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,14,""
"2001","C","GRND","ROCK","NOM. QUILLBACK ROCKFISH","QLB1",,,,"*",.6,2.23,3075,"",0,1.63,50,"",,,,"*",1.1,3.52,8549,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.7,,11674,"*"
"2001","C","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",7.1,3.45,53638,"",1.2,4.69,12425,"",.1,4.59,929,"",,,,"",1.9,4.74,20166,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",10.3,,87158,""
"2001","C","GRND","ROCK","BOCACCIO+CHILIPEPPER RCKFSH","RCK1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","UNSP. BOLINA RCKFSH","RCK2",,,,"",.2,2.74,1077,"",,,,"",.9,4.12,8504,"",9.9,4.6,100299,"",.5,3.94,4112,"",.8,3.61,5984,"",.5,4.61,5419,"",,,,"",,,,"",,,,"*",12.8,,125395,"*"
"2001","C","GRND","ROCK","UNSP. REDS RCKFSH","RCK4",,,,"*",,,,"*",,,,"*",,,,"*",.5,1.06,1120,"",.6,1.56,2133,"",.7,1.51,2456,"",.3,2.61,1561,"",.3,2.06,1319,"",.2,1.24,617,"",,,,"",2.6,,9206,"*"
"2001","C","GRND","ROCK","UNSP. SMALL REDS RCKFSH","RCK5",,,,"*",.3,.36,225,"",,,,"*",,,,"",.5,.54,645,"",.3,.89,579,"",,,,"",,,,"*",,,,"",,,,"",,,,"",1.1,,1449,"*"
"2001","C","GRND","ROCK","UNSP. ROSEFISH RCKFSH","RCK6",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","UNSP. GOPHER ROCKFISH","RCK7",,,,"",,,,"",,,,"",.1,3.4,914,"",.3,4.15,3015,"",.3,3.98,2781,"",.3,3.83,2401,"",,,,"*",,,,"*",,,,"",,,,"",1,,9111,"*"
"2001","C","GRND","ROCK","CANARY+VERMILION RCKFSH","RCK8",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","BLACK+BLUE ROCKFISH","RCK9",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","NOM. REDBANDED ROCKFISH","RDB1",,,,"",.1,2.02,281,"",,,,"*",,,,"",,,,"",.2,.89,482,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",.3,,763,"*"
"2001","C","GRND","ROCK","REDBANDED ROCKFISH","RDBD",.2,.38,127,"",2.2,.53,2591,"",6.5,.6,8684,"",1.7,.51,1866,"",.1,.43,86,"",.2,.55,241,"",,,,"*",,,,"",,,,"",,,,"",,,,"",10.9,,13595,"*"
"2001","C","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",,,,"",.6,.54,712,"",2.1,.59,2678,"",.1,.59,180,"",,,,"",0,3.67,319,"",,,,"",,,,"",,,,"",,,,"",,,,"",2.8,,3889,""
"2001","C","GRND","ROCK","NOM. ROSY ROCKFISH","ROS1",,,,"",,,,"*",,,,"",,,,"",,,,"*",1.1,.33,788,"",,,,"",,,,"*",,,,"",,,,"",,,,"",1.1,,788,"*"
"2001","C","GRND","ROCK","NOM. ROSETHORN ROCKFISH","RST1",,,,"*",,,,"*",,,,"*",,,,"*",.2,2.05,875,"",,,,"*",,,,"",,,,"*",,,,"",,,,"*",,,,"",.2,,875,"*"
"2001","C","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",.3,.39,235,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.3,,235,""
"2001","C","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","NOM. CALIFORNIA SCORPIONFISH","SCR1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",5.6,2.57,31515,"",9.6,2.46,52076,"",4.8,3.7,38812,"",,,,"",20,,122403,"*"
"2001","C","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",.8,.36,614,"",,,,"",,,,"",,,,"",,,,"",0,.6,61,"",,,,"",,,,"",,,,"",,,,"",,,,"",.8,,675,""
"2001","C","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",.7,.37,588,"",7.4,.4,6466,"",31.9,.32,22500,"",,,,"*",13.1,.28,7960,"",22.3,.3,14925,"",8.6,.38,7088,"",,,,"",,,,"*",,,,"",,,,"",84,,59527,"*"
"2001","C","GRND","ROCK","NOM. SPLITNOSE ROCKFISH","SNS1",,,,"*",,,,"*",,,,"*",1.9,.53,2262,"",4.1,.31,2837,"",,,,"",,,,"",.5,1.26,1455,"",.4,2.34,2009,"",,,,"*",,,,"",6.9,,8563,"*"
"2001","C","GRND","ROCK","NOM. SPECKLED ROCKFISH","SPK1",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","SPECKLED ROCKFISH","SPKL",,,,"",,,,"",,,,"",0,1.11,15,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,15,""
"2001","C","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",,,,"*",1.4,1.39,4166,"",,,,"*",,,,"",,,,"*",7.2,2.15,34020,"",,,,"",3.5,1.38,10584,"",4.4,2.55,24546,"",11.2,3.27,80997,"",,,,"*",27.7,,154313,"*"
"2001","C","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",28,1.23,75991,"",47.4,1.23,128858,"",42.2,1.24,115382,"",,,,"*",21.5,.89,42442,"",41.9,.95,87378,"",18.4,.93,37558,"",6.7,2.28,33750,"",6.9,2.95,45095,"",,,,"",,,,"",213,,566454,"*"
"2001","C","GRND","ROCK","STARRY ROCKFISH","STAR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",0,3.1,233,"",.1,2.05,482,"",.4,1.92,1715,"",,,,"",,,,"",.5,,2430,"*"
"2001","C","GRND","ROCK","NOM. STARRY ROCKFISH","STR1",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",3.5,.37,2835,"",,,,"*",,,,"",,,,"",,,,"",.4,.34,319,"",,,,"*",,,,"",,,,"",,,,"",,,,"",3.9,,3154,"*"
"2001","C","GRND","ROCK","NOM. SWORDSPINE ROCKFISH","SWS1",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","THORNYHEADS (MIXED)","THDS",5.5,.87,10647,"",11.6,.99,25463,"",,,,"*",,,,"*",1.8,.92,3743,"",4.8,2.29,24010,"",,,,"*",15.4,2.81,95486,"",5.9,3.01,39116,"",,,,"*",,,,"",45,,198465,"*"
"2001","C","GRND","ROCK","TIGER ROCKFISH","TIGR",.1,3.46,1107,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,,1107,""
"2001","C","GRND","ROCK","NOM. TREEFISH","TRE1",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",0,5.86,491,"",.2,5.97,2406,"",,,,"*",,,,"*",,,,"*",.2,,2897,"*"
"2001","C","GRND","ROCK","TREEFISH","TREE",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1,5.67,12218,"",.4,7.43,5909,"",,,,"*",,,,"",,,,"",1.4,,18127,"*"
"2001","C","GRND","ROCK","UNSP. POP GROUP","UPOP",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"*",.6,.57,803,"",.1,.77,221,"",0,1.17,61,"",.3,1.96,1453,"",.9,.84,1611,"",.2,.63,348,"",2.9,2.09,13501,"",.9,1.36,2645,"",.4,1.69,1393,"",,,,"*",6.3,,22036,"*"
"2001","C","GRND","ROCK","UNSP. NEAR-SHORE ROCKFISH","USHR",,,,"",.7,.71,1078,"",,,,"*",,,,"",.1,2.87,382,"",.1,1.07,178,"",.2,1.15,386,"",,,,"*",,,,"",0,2.66,214,"",,,,"",1.1,,2238,"*"
"2001","C","GRND","ROCK","UNSP. SHELF ROCKFISH","USLF",,,,"*",.5,1.07,1133,"",1.1,.52,1283,"",,,,"",.5,.74,887,"",,,,"",.3,.77,490,"",,,,"*",,,,"",.4,1.46,1409,"",,,,"",2.8,,5202,"*"
"2001","C","GRND","ROCK","UNSP. SLOPE ROCKFISH","USLP",.1,.41,51,"",.1,2.04,651,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",.2,,702,"*"
"2001","C","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",,,,"",1.2,1.75,4741,"",1,1.92,4040,"",,,,"*",2.9,.75,4743,"",.3,1.85,1415,"",.3,1.73,1313,"",.3,2.8,1867,"",,,,"",.7,1.52,2432,"",,,,"",6.7,,20551,"*"
"2001","C","GRND","ROCK","VERMILION ROCKFISH","VRML",1.8,1.84,7313,"",.9,.87,1746,"",,,,"",.3,1.74,1063,"",2.7,1.36,8107,"",1,1.74,3844,"",1.6,3.24,11708,"",.7,2.04,3083,"",1.4,2.22,6919,"",,,,"",,,,"",10.4,,43783,""
"2001","C","GRND","ROCK","WIDOW ROCKFISH","WDOW",71.7,.45,71036,"",185.3,.45,183832,"",29.7,.45,29466,"",11.4,.47,11881,"",19.8,.65,28178,"",4.2,.6,5577,"",,,,"*",,,,"",,,,"",,,,"",,,,"",322.1,,329970,"*"
"2001","C","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",.4,.64,594,"",1.3,.81,2263,"",,,,"*",,,,"*",,,,"*",.2,.9,489,"",2.5,.66,3698,"",,,,"*",,,,"*",,,,"*",,,,"",4.4,,7044,"*"
"2001","C","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",,,,"*",1.4,1.81,5607,"",,,,"*",.1,2.01,251,"",.1,2.43,582,"",0,1.01,79,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",1.6,,6519,"*"
"2001","C","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",2.2,2.63,12621,"",,,,"",,,,"*",.1,1.22,168,"",.3,.99,698,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",2.6,,13487,"*"
"2001","C","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2001","C","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",,,,"",.8,.47,798,"",.1,1.01,199,"",.1,1.13,134,"",.6,1.58,2150,"",.2,.96,442,"",0,1.18,59,"",,,,"",,,,"",,,,"",,,,"",1.8,,3782,""
"2001","C","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",23.4,.47,24120,"",17.1,.47,17854,"",,,,"",.5,1.09,1210,"",1.1,.81,1982,"",.2,.68,339,"",,,,"",,,,"",,,,"",,,,"",,,,"",42.3,,45505,""
